深度,x,y,方位角,倾角,开度,裂缝
4703.401053,418103.977,4253340.8,258.5382,38.40376,0.009536404,Conductive fracture
4461.801747,418103.977,4253340.8,293.1335,37.13736,0.009555559,Conductive fracture
4481.006896,418103.977,4253340.8,249.6094,48.82492,0.009556519,Conductive fracture
4455.054402,418103.977,4253340.8,54.87737,72.00674,0.009565171,Conductive fracture
4663.997211,418103.977,4253340.8,229.5954,66.91634,0.009566867,Conductive fracture
4633.033448,418103.977,4253340.8,280.7639,66.32502,0.009567608,Conductive fracture
4711.151258,418103.977,4253340.8,275.8025,15.78226,0.009584324,Conductive fracture
4494.740472,418103.977,4253340.8,133.6735,46.80949,0.009590542,Conductive fracture
4507.680146,418103.977,4253340.8,29.34178,44.59581,0.009603506,Conductive fracture
4689.042991,418103.977,4253340.8,51.39799,67.57124,0.009608513,Conductive fracture
4688.891581,418103.977,4253340.8,49.44186,73.22162,0.009622588,Conductive fracture
4701.939205,418103.977,4253340.8,331.8994,34.53653,0.00963231,Conductive fracture
4687.32092,418103.977,4253340.8,323.0135,24.4418,0.009646776,Conductive fracture
4728.858036,418103.977,4253340.8,319.5235,39.92662,0.009659437,Conductive fracture
4566.852546,418103.977,4253340.8,355.7111,43.51155,0.009665769,Conductive fracture
4505.10596,418103.977,4253340.8,252.558,34.03267,0.009708828,Conductive fracture
4713.320513,418103.977,4253340.8,40.77267,71.06847,0.009714894,Conductive fracture
4693.712664,418103.977,4253340.8,73.43507,23.40577,0.009721499,Conductive fracture
4625.415722,418103.977,4253340.8,23.83632,60.99165,0.009731391,Conductive fracture
4535.976509,418103.977,4253340.8,65.52036,58.36392,0.009756483,Conductive fracture
4567.230376,418103.977,4253340.8,12.97338,64.20262,0.009770577,Conductive fracture
4700.322823,418103.977,4253340.8,66.68483,65.17734,0.009776026,Conductive fracture
4572.250919,418103.977,4253340.8,318.7,44.608,0.00977762,Conductive fracture
4688.378422,418103.977,4253340.8,344.5015,67.67617,0.009790728,Conductive fracture
4705.248766,418103.977,4253340.8,11.67209,45.6781,0.009791653,Conductive fracture
4488.450832,418103.977,4253340.8,243.1506,37.49831,0.009805921,Conductive fracture
4470.18626,418103.977,4253340.8,23.26136,23.30215,0.009819468,Conductive fracture
4620.616438,418103.977,4253340.8,41.89699,74.61612,0.009823503,Conductive fracture
4470.185113,418103.977,4253340.8,306.5946,19.59881,0.009826889,Conductive fracture
4587.958596,418103.977,4253340.8,347.4364,34.08481,0.009829481,Conductive fracture
4607.458259,418103.977,4253340.8,113.3904,39.1671,0.00983218,Conductive fracture
4623.663789,418103.977,4253340.8,323.8271,8.045027,0.009834052,Conductive fracture
4711.004635,418103.977,4253340.8,224.5241,27.1092,0.009836392,Conductive fracture
4515.794331,418103.977,4253340.8,240.878,59.73577,0.009844548,Conductive fracture
4537.80932,418103.977,4253340.8,211.6246,27.20433,0.009853902,Conductive fracture
4557.003239,418103.977,4253340.8,180.3711,33.29351,0.009866134,Conductive fracture
4602.458065,418103.977,4253340.8,121.411,50.48308,0.009866367,Conductive fracture
4545.740874,418103.977,4253340.8,271.8147,31.66807,0.009866856,Conductive fracture
4501.677932,418103.977,4253340.8,52.5481,71.6876,0.009884894,Conductive fracture
4481.114929,418103.977,4253340.8,257.1479,43.29358,0.009917956,Conductive fracture
4462.318228,418103.977,4253340.8,187.2856,60.85197,0.009922184,Conductive fracture
4599.487316,418103.977,4253340.8,255.4806,39.60952,0.009927461,Conductive fracture
4563.647507,418103.977,4253340.8,5.796869,45.77773,0.009932932,Conductive fracture
4477.842867,418103.977,4253340.8,332.9662,35.93179,0.009957436,Conductive fracture
4480.492085,418103.977,4253340.8,43.19406,30.15425,0.009959465,Conductive fracture
4467.830428,418103.977,4253340.8,183.8298,36.731,0.009969926,Conductive fracture
4638.244023,418103.977,4253340.8,18.15996,37.10988,0.009978109,Conductive fracture
4713.960765,418103.977,4253340.8,258.342,16.49899,0.009981099,Conductive fracture
4453.758354,418103.977,4253340.8,256.0634,35.54095,0.009992588,Conductive fracture
4729.761879,418103.977,4253340.8,277.7663,28.51405,0.009992774,Conductive fracture
4490.747081,418103.977,4253340.8,3.361077,52.4708,0.01000394,Conductive fracture
4671.333999,418103.977,4253340.8,213.6614,56.21397,0.0100225,Conductive fracture
4621.275224,418103.977,4253340.8,36.46373,56.45543,0.01002266,Conductive fracture
4455.033322,418103.977,4253340.8,261.329,46.73056,0.01002582,Conductive fracture
4557.15921,418103.977,4253340.8,187.3109,38.8133,0.0100299,Conductive fracture
4666.284755,418103.977,4253340.8,315.5945,46.93549,0.01002993,Conductive fracture
4491.593234,418103.977,4253340.8,324.6685,41.20758,0.01004078,Conductive fracture
4505.227021,418103.977,4253340.8,274.757,35.87955,0.01004684,Conductive fracture
4480.982595,418103.977,4253340.8,36.64983,18.3257,0.01004939,Conductive fracture
4621.7419,418103.977,4253340.8,210.2749,55.67117,0.01006308,Conductive fracture
4536.440641,418103.977,4253340.8,250.9776,23.06182,0.01007435,Conductive fracture
4701.723967,418103.977,4253340.8,294.966,53.95901,0.01007911,Conductive fracture
4481.561968,418103.977,4253340.8,16.24794,11.99105,0.01009423,Conductive fracture
4544.615485,418103.977,4253340.8,194.9855,46.28701,0.01009643,Conductive fracture
4699.781448,418103.977,4253340.8,23.61323,41.8535,0.01010629,Conductive fracture
4468.97946,418103.977,4253340.8,288.2296,60.80392,0.01012676,Conductive fracture
4740.46592,418103.977,4253340.8,307.1158,43.05695,0.01014563,Conductive fracture
4709.56728,418103.977,4253340.8,12.59781,40.2366,0.01017353,Conductive fracture
4572.149515,418103.977,4253340.8,262.6116,38.63087,0.01018003,Conductive fracture
4451.371056,418103.977,4253340.8,222.8701,38.44255,0.01018905,Conductive fracture
4515.251971,418103.977,4253340.8,116.3508,47.72128,0.01020741,Conductive fracture
4646.659541,418103.977,4253340.8,86.68079,62.6158,0.01021926,Conductive fracture
4729.816136,418103.977,4253340.8,337.5706,11.25436,0.01021968,Conductive fracture
4611.212906,418103.977,4253340.8,115.3819,28.30531,0.01022488,Conductive fracture
4686.673489,418103.977,4253340.8,213.6655,43.23658,0.01026237,Conductive fracture
4698.723189,418103.977,4253340.8,356.9579,42.16912,0.0102685,Conductive fracture
4462.216424,418103.977,4253340.8,237.3295,41.18456,0.01027481,Conductive fracture
4713.518953,418103.977,4253340.8,121.8719,21.9941,0.01027555,Conductive fracture
4479.523432,418103.977,4253340.8,261.5886,49.94493,0.01028878,Conductive fracture
4489.482199,418103.977,4253340.8,38.30315,43.98011,0.01030487,Conductive fracture
4691.849161,418103.977,4253340.8,339.1417,30.81419,0.01030807,Conductive fracture
4663.891796,418103.977,4253340.8,297.7072,61.12107,0.01030884,Conductive fracture
4462.859058,418103.977,4253340.8,161.1972,54.07762,0.01031047,Conductive fracture
4496.990021,418103.977,4253340.8,123.3966,49.82637,0.01031976,Conductive fracture
4461.662411,418103.977,4253340.8,186.0953,69.76973,0.01032416,Conductive fracture
4588.340832,418103.977,4253340.8,285.5076,54.81287,0.01033552,Conductive fracture
4623.871148,418103.977,4253340.8,41.50234,50.55222,0.01033615,Conductive fracture
4462.217268,418103.977,4253340.8,253.9603,49.48942,0.01033881,Conductive fracture
4489.40382,418103.977,4253340.8,44.64557,36.62371,0.01034067,Conductive fracture
4457.194314,418103.977,4253340.8,241.0576,55.38991,0.01034294,Conductive fracture
4536.205617,418103.977,4253340.8,258.8368,45.7925,0.01034539,Conductive fracture
4496.199125,418103.977,4253340.8,260.1347,44.82124,0.01035369,Conductive fracture
4611.464283,418103.977,4253340.8,295.8543,37.65221,0.01035826,Conductive fracture
4634.277211,418103.977,4253340.8,55.57207,57.94333,0.01036035,Conductive fracture
4602.991891,418103.977,4253340.8,168.6724,39.86588,0.01036459,Conductive fracture
4665.780295,418103.977,4253340.8,41.58127,65.3015,0.01037842,Conductive fracture
4564.240154,418103.977,4253340.8,208.768,70.13184,0.01038083,Conductive fracture
4496.870326,418103.977,4253340.8,247.8936,47.08062,0.01039012,Conductive fracture
4702.036519,418103.977,4253340.8,334.2533,43.42516,0.01040968,Conductive fracture
4740.527811,418103.977,4253340.8,32.20781,23.32554,0.0104561,Conductive fracture
4483.052739,418103.977,4253340.8,356.1011,56.97209,0.01045945,Conductive fracture
4554.801505,418103.977,4253340.8,313.0411,44.80614,0.01046181,Conductive fracture
4468.801792,418103.977,4253340.8,266.9189,59.89661,0.01046439,Conductive fracture
4693.859218,418103.977,4253340.8,330.4453,38.6556,0.0104741,Conductive fracture
4595.392995,418103.977,4253340.8,173.3776,45.29098,0.01047634,Conductive fracture
4482.234388,418103.977,4253340.8,239.9375,73.76701,0.01049482,Conductive fracture
4481.526422,418103.977,4253340.8,237.7047,63.15143,0.01049696,Conductive fracture
4714.10469,418103.977,4253340.8,190.2134,36.62424,0.01050894,Conductive fracture
4447.685808,418103.977,4253340.8,175.8934,70.10492,0.01050919,Conductive fracture
4491.724223,418103.977,4253340.8,271.5255,60.31958,0.01051147,Conductive fracture
4491.515695,418103.977,4253340.8,5.414533,27.56691,0.01051461,Conductive fracture
4565.047071,418103.977,4253340.8,322.9744,21.85199,0.01053192,Conductive fracture
4665.363244,418103.977,4253340.8,219.3266,62.49162,0.01053473,Conductive fracture
4565.068258,418103.977,4253340.8,231.21,61.86737,0.01054209,Conductive fracture
4545.49317,418103.977,4253340.8,252.1367,32.28394,0.01055461,Conductive fracture
4517.90007,418103.977,4253340.8,257.3841,61.40789,0.01055725,Conductive fracture
4729.472605,418103.977,4253340.8,316.6197,29.35135,0.01055922,Conductive fracture
4452.426623,418103.977,4253340.8,217.2408,41.6145,0.01057902,Conductive fracture
4457.273127,418103.977,4253340.8,239.9135,53.96794,0.01061019,Conductive fracture
4485.485264,418103.977,4253340.8,253.7983,42.5066,0.01061254,Conductive fracture
4687.410751,418103.977,4253340.8,305.814,33.704,0.01061466,Conductive fracture
4517.643828,418103.977,4253340.8,345.0441,32.08643,0.01062644,Conductive fracture
4483.547753,418103.977,4253340.8,233.915,31.86562,0.01063823,Conductive fracture
4454.516981,418103.977,4253340.8,262.4841,34.72065,0.01063882,Conductive fracture
4458.401946,418103.977,4253340.8,247.5072,61.88202,0.01065941,Conductive fracture
4536.754362,418103.977,4253340.8,234.2897,42.09669,0.01066208,Conductive fracture
4458.078967,418103.977,4253340.8,232.88,54.86718,0.01066288,Conductive fracture
4586.749522,418103.977,4253340.8,283.6966,40.75793,0.01067011,Conductive fracture
4457.129954,418103.977,4253340.8,259.0276,30.93093,0.01067188,Conductive fracture
4563.972553,418103.977,4253340.8,33.5939,33.21603,0.01067362,Conductive fracture
4692.191379,418103.977,4253340.8,327.2538,25.59459,0.0106795,Conductive fracture
4710.882571,418103.977,4253340.8,352.1516,53.6455,0.01068195,Conductive fracture
4480.567499,418103.977,4253340.8,34.33508,25.47922,0.01071442,Conductive fracture
4571.725977,418103.977,4253340.8,222.7122,54.28222,0.01071707,Conductive fracture
4480.437423,418103.977,4253340.8,48.72554,27.87466,0.01077459,Conductive fracture
4476.85081,418103.977,4253340.8,268.096,50.04104,0.01078398,Conductive fracture
4728.011888,418103.977,4253340.8,321.8647,36.92242,0.01079845,Conductive fracture
4449.40731,418103.977,4253340.8,267.6276,49.28931,0.01080652,Conductive fracture
4479.156991,418103.977,4253340.8,47.47604,37.5404,0.010817,Conductive fracture
4607.784575,418103.977,4253340.8,160.3712,57.48487,0.01081813,Conductive fracture
4556.071309,418103.977,4253340.8,255.1799,48.54884,0.01082304,Conductive fracture
4700.223136,418103.977,4253340.8,336.0106,38.73979,0.01082321,Conductive fracture
4687.72804,418103.977,4253340.8,241.6581,20.64776,0.01082428,Conductive fracture
4605.709805,418103.977,4253340.8,107.6427,42.81015,0.01083479,Conductive fracture
4713.735533,418103.977,4253340.8,174.9476,29.38911,0.0108371,Conductive fracture
4729.440117,418103.977,4253340.8,312.5226,28.94257,0.01084484,Conductive fracture
4729.689255,418103.977,4253340.8,303.5381,51.12996,0.0108455,Conductive fracture
4515.044914,418103.977,4253340.8,273.3965,48.88205,0.01086705,Conductive fracture
4685.330355,418103.977,4253340.8,82.10376,56.51065,0.01086864,Conductive fracture
4495.305523,418103.977,4253340.8,284.2248,50.92951,0.01086912,Conductive fracture
4713.655247,418103.977,4253340.8,202.3065,27.84921,0.01087068,Conductive fracture
4452.688579,418103.977,4253340.8,253.8387,48.18476,0.01088617,Conductive fracture
4537.50255,418103.977,4253340.8,272.2595,41.91336,0.01089504,Conductive fracture
4457.658755,418103.977,4253340.8,254.2316,46.33603,0.01089884,Conductive fracture
4664.178195,418103.977,4253340.8,353.9834,58.5749,0.01091726,Conductive fracture
4470.318865,418103.977,4253340.8,253.6215,29.56874,0.01092475,Conductive fracture
4620.785859,418103.977,4253340.8,34.90377,56.60384,0.01094417,Conductive fracture
4701.341029,418103.977,4253340.8,311.5273,30.57468,0.01096616,Conductive fracture
4623.496291,418103.977,4253340.8,57.77979,32.2854,0.01098901,Conductive fracture
4603.273928,418103.977,4253340.8,233.3589,58.39386,0.01099246,Conductive fracture
4710.135556,418103.977,4253340.8,240.3198,46.36811,0.011002,Conductive fracture
4741.721147,418103.977,4253340.8,208.921,47.04645,0.01100976,Conductive fracture
4480.696912,418103.977,4253340.8,253.8578,35.44514,0.01101205,Conductive fracture
4510.017216,418103.977,4253340.8,271.0937,33.15498,0.0110576,Conductive fracture
4665.300012,418103.977,4253340.8,335.7617,39.29281,0.01105795,Conductive fracture
4484.848089,418103.977,4253340.8,237.9527,48.61684,0.01106424,Conductive fracture
4542.289576,418103.977,4253340.8,269.6729,50.89601,0.01106449,Conductive fracture
4537.107301,418103.977,4253340.8,189.6622,17.64038,0.01106602,Conductive fracture
4482.633142,418103.977,4253340.8,272.9467,68.66647,0.01106918,Conductive fracture
4481.732814,418103.977,4253340.8,38.8237,18.50179,0.01108042,Conductive fracture
4567.247699,418103.977,4253340.8,135.6422,48.52322,0.01108335,Conductive fracture
4454.831555,418103.977,4253340.8,60.04044,69.38223,0.01108375,Conductive fracture
4700.594339,418103.977,4253340.8,3.698321,53.54663,0.0110879,Conductive fracture
4665.247468,418103.977,4253340.8,334.088,41.23736,0.01109765,Conductive fracture
4527.298956,418103.977,4253340.8,255.595,64.16219,0.01111424,Conductive fracture
4729.046748,418103.977,4253340.8,47.34553,20.61591,0.0111163,Conductive fracture
4448.444365,418103.977,4253340.8,155.7206,46.28688,0.0111287,Conductive fracture
4696.927836,418103.977,4253340.8,319.9453,31.88051,0.01115787,Conductive fracture
4621.422656,418103.977,4253340.8,70.08553,47.16114,0.01116147,Conductive fracture
4577.854,418103.977,4253340.8,324.5219,27.72666,0.01117106,Conductive fracture
4482.025134,418103.977,4253340.8,37.78862,26.52276,0.01117347,Conductive fracture
4621.068448,418103.977,4253340.8,190.1533,69.15677,0.01117759,Conductive fracture
4622.007089,418103.977,4253340.8,49.85804,39.54371,0.01118192,Conductive fracture
4536.246755,418103.977,4253340.8,235.4822,38.29903,0.01119071,Conductive fracture
4710.82309,418103.977,4253340.8,299.7433,68.08809,0.01119973,Conductive fracture
4609.82089,418103.977,4253340.8,219.0576,53.38117,0.01120121,Conductive fracture
4495.131119,418103.977,4253340.8,253.4496,56.79574,0.01121369,Conductive fracture
4706.734603,418103.977,4253340.8,328.9001,76.04874,0.01121746,Conductive fracture
4501.57766,418103.977,4253340.8,59.7191,54.54498,0.01122058,Conductive fracture
4711.702803,418103.977,4253340.8,7.076962,34.94165,0.01124394,Conductive fracture
4712.649726,418103.977,4253340.8,196.0074,47.26625,0.01126165,Conductive fracture
4486.088531,418103.977,4253340.8,243.638,65.28203,0.01126525,Conductive fracture
4555.186246,418103.977,4253340.8,258.4776,57.94335,0.01128484,Conductive fracture
4494.984339,418103.977,4253340.8,193.5556,63.18042,0.01128707,Conductive fracture
4453.451787,418103.977,4253340.8,119.8729,69.88079,0.01131439,Conductive fracture
4603.397624,418103.977,4253340.8,3.656278,31.8672,0.01133352,Conductive fracture
4696.060239,418103.977,4253340.8,347.3014,58.39981,0.01139125,Conductive fracture
4603.283266,418103.977,4253340.8,46.8,41.36416,0.01139128,Conductive fracture
4730.002035,418103.977,4253340.8,243.8635,61.97446,0.01139766,Conductive fracture
4527.454507,418103.977,4253340.8,249.3011,31.46652,0.01140352,Conductive fracture
4664.211686,418103.977,4253340.8,211.5145,57.00508,0.0114158,Conductive fracture
4696.171501,418103.977,4253340.8,324.9982,50.83508,0.01141949,Conductive fracture
4728.654925,418103.977,4253340.8,68.74964,23.57787,0.01142408,Conductive fracture
4537.189879,418103.977,4253340.8,196.0536,44.80836,0.01144095,Conductive fracture
4497.762658,418103.977,4253340.8,251.4682,62.02358,0.01145933,Conductive fracture
4587.986063,418103.977,4253340.8,336.5225,66.5122,0.01146295,Conductive fracture
4694.422221,418103.977,4253340.8,250.5269,45.19136,0.01149672,Conductive fracture
4714.35138,418103.977,4253340.8,340.2332,36.23731,0.01150866,Conductive fracture
4622.788921,418103.977,4253340.8,146.4767,4.398604,0.0115137,Conductive fracture
4537.059803,418103.977,4253340.8,187.0213,32.70399,0.01153289,Conductive fracture
4712.692188,418103.977,4253340.8,30.28253,80.16185,0.01153769,Conductive fracture
4481.468726,418103.977,4253340.8,22.1961,20.38363,0.01156281,Conductive fracture
4703.263141,418103.977,4253340.8,238.5883,50.05824,0.01156633,Conductive fracture
4467.876006,418103.977,4253340.8,288.7132,43.08158,0.01156949,Conductive fracture
4608.155459,418103.977,4253340.8,155.3252,32.42471,0.01157758,Conductive fracture
4485.698373,418103.977,4253340.8,209.5949,31.38223,0.01157764,Conductive fracture
4454.143444,418103.977,4253340.8,296.765,65.12594,0.01158084,Conductive fracture
4635.227118,418103.977,4253340.8,128.6351,44.08325,0.01158953,Conductive fracture
4663.915886,418103.977,4253340.8,341.4361,65.58688,0.01159191,Conductive fracture
4587.648981,418103.977,4253340.8,296.9826,61.87194,0.01161165,Conductive fracture
4712.147592,418103.977,4253340.8,97.2614,17.20837,0.0116124,Conductive fracture
4485.571097,418103.977,4253340.8,243.772,51.7961,0.01163276,Conductive fracture
4555.555902,418103.977,4253340.8,265.3052,38.51198,0.01164016,Conductive fracture
4455.252473,418103.977,4253340.8,263.5165,52.4056,0.01165253,Conductive fracture
4572.319887,418103.977,4253340.8,14.89207,16.48375,0.01166527,Conductive fracture
4664.624673,418103.977,4253340.8,8.491688,71.73581,0.0116822,Conductive fracture
4468.970717,418103.977,4253340.8,250.0235,67.81587,0.01168651,Conductive fracture
4696.797708,418103.977,4253340.8,323.374,30.23223,0.01169163,Conductive fracture
4527.384815,418103.977,4253340.8,253.3875,34.00682,0.01169904,Conductive fracture
4481.655844,418103.977,4253340.8,179.1192,33.42743,0.01170758,Conductive fracture
4565.185527,418103.977,4253340.8,208.6842,51.55735,0.01171866,Conductive fracture
4729.894182,418103.977,4253340.8,343.3831,29.52225,0.01173328,Conductive fracture
4500.154555,418103.977,4253340.8,266.7957,47.4987,0.01173439,Conductive fracture
4610.701642,418103.977,4253340.8,345.2896,74.8616,0.01174447,Conductive fracture
4696.43969,418103.977,4253340.8,238.3922,23.6187,0.01175051,Conductive fracture
4483.160556,418103.977,4253340.8,297.891,79.39419,0.0117667,Conductive fracture
4709.374522,418103.977,4253340.8,318.5395,56.89517,0.01177614,Conductive fracture
4685.993073,418103.977,4253340.8,301.3177,53.62188,0.01178259,Conductive fracture
4455.902257,418103.977,4253340.8,248.6562,50.57849,0.01178979,Conductive fracture
4730.018918,418103.977,4253340.8,273.3726,50.5112,0.01179015,Conductive fracture
4497.737406,418103.977,4253340.8,251.9991,45.13826,0.01180572,Conductive fracture
4730.058687,418103.977,4253340.8,239.7164,42.64502,0.01181129,Conductive fracture
4705.301419,418103.977,4253340.8,235.9179,44.51756,0.01182186,Conductive fracture
4491.640657,418103.977,4253340.8,278.6077,61.21498,0.01182719,Conductive fracture
4480.622712,418103.977,4253340.8,25.56178,34.93887,0.0118414,Conductive fracture
4663.637444,418103.977,4253340.8,217.6837,42.472,0.0118445,Conductive fracture
4483.884158,418103.977,4253340.8,225.944,44.01196,0.01186366,Conductive fracture
4703.375596,418103.977,4253340.8,113.8586,5.925064,0.01190111,Conductive fracture
4670.766896,418103.977,4253340.8,270.2336,58.14299,0.01192143,Conductive fracture
4484.864915,418103.977,4253340.8,227.9793,53.75657,0.01192649,Conductive fracture
4480.856039,418103.977,4253340.8,241.9948,66.17098,0.011947,Conductive fracture
4730.112164,418103.977,4253340.8,275.5041,45.91483,0.01194701,Conductive fracture
4623.122429,418103.977,4253340.8,43.94295,84.31048,0.01198996,Conductive fracture
4482.924309,418103.977,4253340.8,86.8092,19.94173,0.01200366,Conductive fracture
4555.469611,418103.977,4253340.8,272.6973,68.38347,0.01201954,Conductive fracture
4476.594535,418103.977,4253340.8,222.0334,28.86323,0.0120253,Conductive fracture
4729.272153,418103.977,4253340.8,268.7006,45.05568,0.0120282,Conductive fracture
4476.305376,418103.977,4253340.8,53.36424,61.56747,0.0120327,Conductive fracture
4604.515313,418103.977,4253340.8,259.1497,23.5493,0.01209281,Conductive fracture
4485.85797,418103.977,4253340.8,233.4976,66.94724,0.01209422,Conductive fracture
4537.030998,418103.977,4253340.8,187.3194,44.88556,0.012115,Conductive fracture
4713.157808,418103.977,4253340.8,217.2647,61.99711,0.01214656,Conductive fracture
4686.363013,418103.977,4253340.8,204.5839,4.90669,0.01215363,Conductive fracture
4490.95365,418103.977,4253340.8,82.14955,13.50672,0.01216023,Conductive fracture
4634.450582,418103.977,4253340.8,290.3997,67.07764,0.01217502,Conductive fracture
4461.436612,418103.977,4253340.8,237.7495,69.23788,0.01217833,Conductive fracture
4479.350441,418103.977,4253340.8,247.0875,40.98253,0.01218594,Conductive fracture
4477.585486,418103.977,4253340.8,351.9027,40.25814,0.01220147,Conductive fracture
4455.877011,418103.977,4253340.8,247.4952,51.31507,0.01221398,Conductive fracture
4453.101623,418103.977,4253340.8,215.3711,54.70427,0.01221633,Conductive fracture
4611.797905,418103.977,4253340.8,206.1861,21.02331,0.01222433,Conductive fracture
4711.955978,418103.977,4253340.8,252.4424,46.20343,0.01223474,Conductive fracture
4457.167122,418103.977,4253340.8,256.5453,53.14274,0.01223523,Conductive fracture
4537.567498,418103.977,4253340.8,282.0827,32.75657,0.01223845,Conductive fracture
4712.899819,418103.977,4253340.8,200.5324,42.85704,0.01225165,Conductive fracture
4455.931086,418103.977,4253340.8,256.1488,49.60643,0.01227268,Conductive fracture
4461.795954,418103.977,4253340.8,240.5336,46.76901,0.01227582,Conductive fracture
4712.004784,418103.977,4253340.8,253.4418,38.16484,0.01229273,Conductive fracture
4496.817317,418103.977,4253340.8,239.6709,35.27973,0.01229426,Conductive fracture
4516.090917,418103.977,4253340.8,119.8307,54.59999,0.01232273,Conductive fracture
4478.473383,418103.977,4253340.8,341.6627,33.34017,0.01235339,Conductive fracture
4456.281683,418103.977,4253340.8,248.8533,54.02624,0.01236193,Conductive fracture
4456.596053,418103.977,4253340.8,252.135,63.3485,0.0124093,Conductive fracture
4610.974848,418103.977,4253340.8,121.8804,52.47486,0.01242271,Conductive fracture
4555.486819,418103.977,4253340.8,260.9855,50.46756,0.01245003,Conductive fracture
4507.402792,418103.977,4253340.8,278.6191,21.30964,0.01246232,Conductive fracture
4490.443057,418103.977,4253340.8,319.1779,57.0204,0.0124768,Conductive fracture
4711.618408,418103.977,4253340.8,359.3289,50.76445,0.01248674,Conductive fracture
4506.669416,418103.977,4253340.8,294.0983,55.62249,0.01248866,Conductive fracture
4713.525565,418103.977,4253340.8,42.07638,28.50258,0.01249529,Conductive fracture
4479.055566,418103.977,4253340.8,273.1559,61.34256,0.01253412,Conductive fracture
4477.850171,418103.977,4253340.8,247.8039,23.82837,0.0125343,Conductive fracture
4464.44835,418103.977,4253340.8,238.0464,45.70936,0.01253575,Conductive fracture
4481.51575,418103.977,4253340.8,259.6387,58.91051,0.01255569,Conductive fracture
4490.142814,418103.977,4253340.8,273.0667,53.27479,0.01256712,Conductive fracture
4730.746624,418103.977,4253340.8,225.2331,39.57873,0.01257516,Conductive fracture
4714.299739,418103.977,4253340.8,199.3024,50.39725,0.01260256,Conductive fracture
4481.871078,418103.977,4253340.8,55.7088,48.36065,0.0126177,Conductive fracture
4665.668169,418103.977,4253340.8,170.5845,49.29285,0.01264902,Conductive fracture
4544.062963,418103.977,4253340.8,321.7248,39.52746,0.01267132,Conductive fracture
4571.641116,418103.977,4253340.8,228.6532,58.16665,0.01268499,Conductive fracture
4497.080438,418103.977,4253340.8,340.4311,23.75696,0.01269333,Conductive fracture
4454.240172,418103.977,4253340.8,262.584,25.82503,0.01272646,Conductive fracture
4599.225457,418103.977,4253340.8,171.7957,40.74057,0.01275142,Conductive fracture
4539.057695,418103.977,4253340.8,187.1387,24.41576,0.01275456,Conductive fracture
4468.855476,418103.977,4253340.8,260.4766,65.37582,0.01276053,Conductive fracture
4691.987911,418103.977,4253340.8,4.959664,35.95631,0.01276813,Conductive fracture
4713.23916,418103.977,4253340.8,211.416,54.99048,0.01278351,Conductive fracture
4517.961661,418103.977,4253340.8,274.8166,41.36413,0.01279307,Conductive fracture
4664.922328,418103.977,4253340.8,239.3978,51.80286,0.01282088,Conductive fracture
4516.287779,418103.977,4253340.8,247.0802,55.44897,0.01282358,Conductive fracture
4607.867654,418103.977,4253340.8,82.50615,45.2862,0.01282825,Conductive fracture
4539.656701,418103.977,4253340.8,31.74605,28.24814,0.01288871,Conductive fracture
4468.639598,418103.977,4253340.8,249.6522,59.27642,0.01290095,Conductive fracture
4461.752758,418103.977,4253340.8,284.5263,52.98072,0.01291141,Conductive fracture
4479.865702,418103.977,4253340.8,49.15299,42.21291,0.01291615,Conductive fracture
4537.642353,418103.977,4253340.8,261.7134,47.14048,0.01291785,Conductive fracture
4456.676477,418103.977,4253340.8,266.5018,36.88981,0.01292629,Conductive fracture
4457.979053,418103.977,4253340.8,255.0003,49.29678,0.01293313,Conductive fracture
4537.185089,418103.977,4253340.8,158.7495,35.84069,0.01293726,Conductive fracture
4457.783498,418103.977,4253340.8,32.46093,49.88372,0.01296677,Conductive fracture
4637.752119,418103.977,4253340.8,42.86134,76.01022,0.01297386,Conductive fracture
4606.008159,418103.977,4253340.8,10.58748,20.12009,0.01297569,Conductive fracture
4481.971962,418103.977,4253340.8,34.59284,20.79155,0.01299052,Conductive fracture
4710.040283,418103.977,4253340.8,319.1525,44.17731,0.01299353,Conductive fracture
4685.890824,418103.977,4253340.8,86.32835,59.65294,0.01303005,Conductive fracture
4462.153101,418103.977,4253340.8,262.2848,38.25336,0.01306109,Conductive fracture
4488.36073,418103.977,4253340.8,291.1469,37.5682,0.01307185,Conductive fracture
4500.136834,418103.977,4253340.8,341.2431,24.44401,0.01308172,Conductive fracture
4468.685476,418103.977,4253340.8,234.0007,52.61545,0.01308766,Conductive fracture
4687.694563,418103.977,4253340.8,310.2943,38.80773,0.01309166,Conductive fracture
4685.643412,418103.977,4253340.8,347.2433,63.33654,0.01309658,Conductive fracture
4535.984554,418103.977,4253340.8,260.961,34.83914,0.01311808,Conductive fracture
4457.9546,418103.977,4253340.8,252.7906,41.36077,0.01312719,Conductive fracture
4524.102295,418103.977,4253340.8,211.5919,41.90356,0.0131343,Conductive fracture
4462.174636,418103.977,4253340.8,259.5139,38.37104,0.01315791,Conductive fracture
4686.088728,418103.977,4253340.8,298.1346,20.0768,0.0131909,Conductive fracture
4490.663992,418103.977,4253340.8,224.7857,66.11595,0.01319637,Conductive fracture
4620.452852,418103.977,4253340.8,27.22942,74.25671,0.01320204,Conductive fracture
4455.318381,418103.977,4253340.8,243.156,33.86238,0.0132304,Conductive fracture
4539.892242,418103.977,4253340.8,97.67734,34.57457,0.01323047,Conductive fracture
