DEPTH            CAL           CNCF             DT             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           PHIT             RD           RMLL             RS          SPWDH           ZDEN 
       5204.20         6.3270       0.038159        57.9004       146.0042        23.1056        26.9785        30.3174        42.2431         3.5115       0.044473        42.2431        21.6789        23.1056        94.9476         2.5722
       5204.30         6.3270       0.038918        57.5971       145.5661        23.6273        27.5367        30.7914        42.5847         3.5759       0.043415        42.5847        19.3867        23.6273        93.9256         2.5773
       5204.40         6.3270       0.039381        57.4085       147.1129        25.1183        29.0515        32.3031        44.1591         3.6205       0.043123        44.1591        20.5243        25.1183        92.5588         2.5798
       5204.50         6.3270       0.039546        57.3973       151.6939        26.9981        31.1250        34.4118        46.3388         3.6590       0.043943        46.3388        29.7802        26.9981        91.4590         2.5797
       5204.60         6.3270       0.039548        57.5893       160.3100        27.9268        32.5054        35.7678        47.4494         3.6991       0.045529        47.4494        54.1938        27.9268        90.9906         2.5778
       5204.70         6.3270       0.039562        57.8326       172.2924        27.1247        32.1850        35.3010        46.2547         3.7593       0.047214        46.2547        76.4849        27.1247        91.5359         2.5752
       5204.80         6.3270       0.039541        58.0263       184.7619        25.6665        31.0524        34.0148        44.1327         3.8487       0.048490        44.1327        75.8724        25.6665        93.1102         2.5719
       5204.90         6.3270       0.039209        58.0005       194.0108        24.8794        30.4207        33.3363        42.8634         3.9395       0.049207        42.8634        54.0180        24.8794        95.1676         2.5672
       5205.00         6.3270       0.038358        57.7987       197.1067        25.1434        30.4977        33.5572        42.7279         3.9972       0.049813        42.7279        39.4722        25.1434        96.7478         2.5609
       5205.10         6.3270       0.037142        57.4115       194.2520        26.2874        30.7028        34.0748        42.8367         3.9750       0.050114        42.8367        41.1878        26.2874        97.2748         2.5548
       5205.20         6.3270       0.036040        57.0160       187.4704        26.8839        29.8646        33.4284        41.4661         3.8685       0.049977        41.4661        55.8678        26.8839        96.7172         2.5514
       5205.30         6.3270       0.035471        56.7101       179.9963        24.6039        27.1818        30.3746        37.2904         3.7137       0.049063        37.2904        48.5807        24.6039        96.0368         2.5539
       5205.40         6.3270       0.035529        56.6190       174.0349        21.2837        24.0452        26.5845        32.4671         3.5565       0.047127        32.4671        25.8226        21.2837        96.0696         2.5641
       5205.50         6.3270       0.036273        56.7432       169.7784        19.3860        22.1612        24.2258        29.5128         3.4230       0.044221        29.5128        18.1896        19.3860        96.7058         2.5808
       5205.60         6.3270       0.037986        56.9627       165.9306        19.8396        21.9936        23.9217        28.9902         3.3305       0.040834        28.9902        23.3712        19.8396        97.3058         2.6004
       5205.70         6.3270       0.040431        57.2001       160.3245        20.5455        22.4198        24.3542        29.3320         3.2915       0.038154        29.3320        31.1927        20.5455        97.7814         2.6175
       5205.80         6.3270       0.043076        57.2452       152.2275        20.9479        23.5245        25.4767        30.4794         3.2924       0.035852        30.4794        37.0707        20.9479        98.5285         2.6276
       5205.90         6.3270       0.045246        57.0693       142.7883        20.6872        24.4797        26.4224        31.4038         3.3016       0.034328        31.4038        41.0176        20.6872        99.6556         2.6290
       5206.00         6.3270       0.046710        56.4591       134.7961        20.1853        24.8263        26.8016        31.6261         3.3106       0.034021        31.6261        40.5750        20.1853       100.6527         2.6226
       5206.10         6.3270       0.047578        55.5558       130.4059        19.5898        24.1106        26.1445        30.6298         3.3256       0.034987        30.6298        31.6625        19.5898       100.8809         2.6108
       5206.20         6.3270       0.047946        54.5128       130.2430        18.9278        23.1092        25.1810        29.3321         3.3495       0.036808        29.3321        23.6628        18.9278       100.2213         2.5960
       5206.30         6.3270       0.048000        53.5919       132.4770        19.0282        23.0857        25.2638        29.3559         3.3886       0.037777        29.3559        19.8237        19.0282        99.2705         2.5846
       5206.40         6.3270       0.048200        53.0534       134.3066        19.8739        23.5968        25.9901        30.1964         3.4666       0.036843        30.1964        17.1264        19.8739        98.5665         2.5823
       5206.50         6.3270       0.049205        53.1576       133.8074        20.5707        23.6119        26.1797        30.4324         3.5514       0.034661        30.4324        14.7921        20.5707        98.2434         2.5899
       5206.60         6.3270       0.051284        54.0014       130.9662        20.3391        22.8859        25.4723        29.5963         3.5826       0.032209        29.5963        13.8452        20.3391        98.3244         2.6052
       5206.70         6.3270       0.053974        55.2398       127.3979        19.4720        22.0310        24.5262        28.4450         3.5744       0.030218        28.4450        14.0592        19.4720        98.7553         2.6226
       5206.80         6.3276       0.056362        56.5966       124.9529        18.5636        21.4413        23.8467        27.5862         3.5645       0.029141        27.5862        15.6885        18.5636        99.1024         2.6373
       5206.90         6.3280       0.057851        57.7006       124.1311        17.9803        21.3622        23.7210        27.3835         3.5692       0.028762        27.3835        17.6000        17.9803        98.9317         2.6468
       5207.00         6.3280       0.058670        58.4284       124.1469        18.0864        22.1591        24.5389        28.3335         3.5842       0.029190        28.3335        18.8649        18.0864        98.4252         2.6500
       5207.10         6.3288       0.059813        58.5874       123.9213        19.1740        23.7569        26.1973        30.3055         3.5938       0.030228        30.3055        16.9245        19.1740        98.2642         2.6474
       5207.20         6.3298       0.062229        58.5989       122.9181        19.9355        24.4443        26.8072        31.0239         3.5932       0.032850        31.0239        16.9798        19.9355        98.6679         2.6397
       5207.30         6.3318       0.066067        58.6454       121.3461        19.3192        23.2557        25.2785        29.1892         3.5903       0.036890        29.1892        16.8507        19.3192        99.2397         2.6291
       5207.40         6.3348       0.070518        59.3420       119.7890        17.8414        21.1602        22.7816        26.2687         3.5919       0.042613        26.2687        15.1544        17.8414        99.3978         2.6176
       5207.50         6.3390       0.074176        60.4979       118.8376        16.3797        19.1973        20.4963        23.6157         3.5961       0.049054        23.6157        13.4558        16.3797        99.3575         2.6059
       5207.60         6.3441       0.075929        62.1992       119.0716        15.2985        17.8047        18.8375        21.7032         3.6033       0.055922        21.7032        12.0421        15.2985        99.7312         2.5946
       5207.70         6.3461       0.075191        64.0358       121.5283        14.6251        16.9167        17.7453        20.4639         3.6244       0.061926        20.4639        11.1399        14.6251       100.6237         2.5857
       5207.80         6.3471       0.072144        65.5883       127.1008        14.5147        16.7073        17.3983        20.1074         3.6903       0.065564        20.1074         9.0197        14.5147       101.4484         2.5825
       5207.90         6.3480       0.067583        66.5311       135.8602        14.8141        17.0655        17.7157        20.5374         3.8187       0.066233        20.5374         7.2626        14.8141       101.7736         2.5858
       5208.00         6.3482       0.062580        66.5154       147.1904        15.3271        17.8679        18.5345        21.5267         3.9798       0.063503        21.5267         7.2170        15.3271       101.7795         2.5930
       5208.10         6.3490       0.058434        65.8887       158.8609        16.0640        19.0694        19.7949        23.0178         4.1124       0.059700        23.0178         8.7803        16.0640       101.8012         2.6007
       5208.20         6.3480       0.055664        64.6439       167.8638        17.1136        20.4843        21.3142        24.8051         4.1846       0.055614        24.8051        10.6229        17.1136       101.8501         2.6062
       5208.30         6.3452       0.053995        63.1931       171.7655        18.2106        21.6792        22.6775        26.4442         4.2186       0.052111        26.4442        12.3291        18.2106       101.7445         2.6084
       5208.40         6.3431       0.052574        61.7738       170.2885        18.4425        21.7718        22.9559        26.8394         4.2412       0.049924        26.8394        14.6073        18.4425       101.4877         2.6072
       5208.50         6.3415       0.050650        60.5839       166.0052        17.6294        20.7150        22.0309        25.8240         4.2359       0.048685        25.8240        16.8180        17.6294       101.3174         2.6048
       5208.60         6.3422       0.048019        59.6237       161.9727        17.4842        20.3048        21.7148        25.5375         4.1166       0.047015        25.5375        18.0470        17.4842       101.3656         2.6048
       5208.70         6.3443       0.044966        58.8629       160.0498        18.7388        21.3008        22.8142        26.9481         3.8158       0.043869        26.9481        18.6250        18.7388       101.5140         2.6104
       5208.80         6.3465       0.041901        58.2352       159.8571        20.0403        22.4894        24.0679        28.4929         3.4606       0.039961        28.4929        21.8201        20.0403       101.6038         2.6195
       5208.90         6.3494       0.039230        57.6729       160.1454        20.5288        23.1582        24.7326        29.3050         3.1915       0.036287        29.3050        30.3912        20.5288       101.9915         2.6286
       5209.00         6.3535       0.037248        57.1991       160.0901        20.5842        23.3321        24.8670        29.4961         3.0621       0.033651        29.4961        44.3221        20.5842       103.1910         2.6348
       5209.10         6.3578       0.035929        56.8309       159.8756        20.4540        23.1370        24.5939        29.2184         3.0080       0.032226        29.2184        53.0790        20.4540       105.0529         2.6365
       5209.20         6.3621       0.035148        56.5473       159.7122        19.9847        22.6021        23.9314        28.5144         2.9727       0.032538        28.5144        46.3907        19.9847       106.9654         2.6323
       5209.30         6.3651       0.034466        56.3977       158.9600        19.1250        21.6317        22.7432        27.1990         2.9542       0.034496        27.1990        45.0804        19.1250       108.0683         2.6217
       5209.40         6.3658       0.033683        56.3029       157.4369        17.8986        20.1101        20.9606        25.1826         2.9488       0.037579        25.1826        40.4793        17.8986       108.1712         2.6065
       5209.50         6.3646       0.032937        56.2686       156.3548        16.7713        18.5724        19.2026        23.1520         2.9420       0.041042        23.1520        42.0633        16.7713       107.7339         2.5903
       5209.60         6.3630       0.032465        56.3333       157.1938        16.2100        17.6390        18.1791        21.9856         2.9540       0.043641        21.9856        47.8201        16.2100       107.4393         2.5784
       5209.70         6.3630       0.032346        56.4973       160.1019        16.2508        17.3213        17.8613        21.6680         3.0164       0.044473        21.6680        46.6451        16.2508       107.5270         2.5748
       5209.80         6.3632       0.032741        56.7662       164.1292        16.7629        17.5111        18.1143        22.0683         3.1311       0.043709        22.0683        36.9797        16.7629       107.9777         2.5794
       5209.90         6.3650       0.033836        57.2247       167.4262        17.2747        17.8356        18.5326        22.7188         3.2467       0.042868        22.7188        25.8363        17.2747       108.4273         2.5870
       5210.00         6.3650       0.035464        57.7163       168.9555        17.2528        17.7260        18.4829        22.8356         3.3273       0.043055        22.8356        18.3264        17.2528       108.2181         2.5919
       5210.10         6.3650       0.037402        58.2362       168.8985        16.5652        17.0312        17.8146        22.2023         3.3874       0.044881        22.2023        14.5633        16.5652       107.2048         2.5909
       5210.20         6.3650       0.039173        58.6078       167.9987        15.7632        16.3519        17.1206        21.4523         3.4450       0.047158        21.4523        14.4380        15.7632       105.8273         2.5868
       5210.30         6.3650       0.040204        58.8334       166.6869        15.2128        16.0173        16.7647        21.0731         3.5196       0.049306        21.0731        15.5719        15.2128       104.6409         2.5809
       5210.40         6.3640       0.040325        58.8810       164.6995        14.9523        15.9508        16.6786        21.0125         3.6314       0.051112        21.0125        16.3613        14.9523       103.8995         2.5736
       5210.50         6.3631       0.039791        58.7083       161.4624        15.0748        16.1571        16.8841        21.3427         3.7395       0.052012        21.3427        16.3291        15.0748       103.8754         2.5672
       5210.60         6.3612       0.039137        58.5110       156.9188        15.6946        16.7916        17.5574        22.2941         3.8305       0.052198        22.2941        17.3836        15.6946       104.6434         2.5626
       5210.70         6.3575       0.038703        58.3179       151.5946        16.4752        17.6169        18.4315        23.5210         3.8970       0.051836        23.5210        21.7197        16.4752       105.7612         2.5603
       5210.80         6.3536       0.038633        58.2938       146.3706        16.6440        17.9123        18.7485        24.0699         3.9361       0.051137        24.0699        25.2598        16.6440       106.5907         2.5616
       5210.90         6.3489       0.038786        58.3849       142.4958        15.9999        17.3178        18.1387        23.4298         3.9773       0.050602        23.4298        25.0784        15.9999       106.5674         2.5643
       5211.00         6.3433       0.038970        58.6116       140.7968        14.9352        16.1587        16.9512        22.0374         4.0188       0.050441        22.0374        23.3522        14.9352       105.6762         2.5672
       5211.10         6.3389       0.039163        58.8914       141.5438        13.9130        14.9534        15.7226        20.5622         4.0570       0.050454        20.5622        21.6647        13.9130       104.4362         2.5696
       5211.20         6.3380       0.039563        59.1517       144.2167        13.1919        14.0955        14.8639        19.5744         4.0794       0.050781        19.5744        18.4838        13.1919       103.6333         2.5698
       5211.30         6.3401       0.040356        59.3313       147.2867        12.8159        13.6751        14.4635        19.2154         4.0519       0.051575        19.2154        14.7811        12.8159       103.5891         2.5671
       5211.40         6.3430       0.041577        59.3927       149.4702        12.6700        13.5458        14.3629        19.2639         3.9538       0.052761        19.2639        11.4784        12.6700       104.1063         2.5623
       5211.50         6.3460       0.042961        59.3817       150.0712        12.5292        13.4642        14.3089        19.3355         3.8387       0.054246        19.3355         9.8444        12.5292       104.6413         2.5565
       5211.60         6.3476       0.043998        59.3332       149.3493        12.3354        13.3502        14.1948        19.2484         3.7909       0.055599        19.2484        10.7849        12.3354       104.7042         2.5512
       5211.70         6.3486       0.044320        59.3070       147.8320        12.1922        13.3104        14.1338        19.1998         3.7832       0.056365        19.1998        13.3586        12.1922       104.0891         2.5479
       5211.80         6.3496       0.043880        59.3244       145.9436        12.1808        13.4125        14.2141        19.3840         3.7719       0.056060        19.3840        16.0213        12.1808       103.2730         2.5486
       5211.90         6.3495       0.043094        59.3971       144.1868        12.2083        13.5165        14.3133        19.6822         3.7534       0.054733        19.6822        17.0387        12.2083       103.2086         2.5539
       5212.00         6.3480       0.042519        59.5198       143.1515        12.1212        13.4295        14.2429        19.8339         3.7324       0.052961        19.8339        14.7225        12.1212       104.4167         2.5611
       5212.10         6.3455       0.042540        59.6686       143.3751        11.9012        13.1750        14.0245        19.8240         3.7153       0.052051        19.8240        11.0311        11.9012       106.4596         2.5660
       5212.20         6.3426       0.043206        59.8308       144.8060        11.6559        12.9140        13.8226        19.8222         3.7029       0.053199        19.8222         8.6203        11.6559       108.1262         2.5641
       5212.30         6.3401       0.044281        59.9932       146.5050        11.4565        12.7055        13.6879        19.8557         3.6779       0.055899        19.8557         7.3532        11.4565       108.3660         2.5558
       5212.40         6.3382       0.045489        60.1462       147.0367        11.2832        12.4912        13.5504        19.8122         3.6069       0.059287        19.8122         6.9970        11.2832       107.1360         2.5438
       5212.50         6.3370       0.046609        60.2776       145.0847        11.0642        12.1908        13.3268        19.5721         3.4895       0.062385        19.5721         7.2503        11.0642       105.3310         2.5334
       5212.60         6.3370       0.047569        60.3628       140.3362        10.7757        11.8355        13.0456        19.1930         3.3837       0.064376        19.1930         7.5039        10.7757       103.9818         2.5278
       5212.70         6.3373       0.048418        60.3924       133.7953        10.5612        11.6077        12.8987        18.9828         3.3209       0.064873        18.9828         8.3650        10.5612       103.4698         2.5279
       5212.80         6.3380       0.049114        60.3474       127.0765        10.5570        11.6333        13.0187        19.1445         3.2888       0.063841        19.1445        10.0062        10.5570       103.7141         2.5331
       5212.90         6.3383       0.049491        60.2006       121.8170        10.7584        11.9057        13.4034        19.7175         3.2602       0.061599        19.7175        11.2351        10.7584       104.3149         2.5417
       5213.00         6.3397       0.049385        60.0213       118.6744        11.0240        12.2939        13.9027        20.4956         3.2285       0.058633        20.4956        11.7614        11.0240       104.7589         2.5524
       5213.10         6.3426       0.048698        59.8400       117.3321        11.2065        12.6726        14.3637        21.2522         3.1970       0.054488        21.2522        11.0899        11.2065       104.6537         2.5645
       5213.20         6.3456       0.047449        59.7473       116.6144        11.2575        12.9125        14.6655        21.7993         3.1686       0.050171        21.7993        10.1534        11.2575       103.9105         2.5771
       5213.30         6.3480       0.045986        59.7433       115.1511        11.2948        13.0487        14.8740        22.2060         3.1409       0.045781        22.2060         8.5786        11.2948       103.0159         2.5901
       5213.40         6.3476       0.044689        59.8375       112.5671        11.2587        13.0111        14.9237        22.3555         3.1104       0.041548        22.3555         7.1403        11.2587       102.4728         2.6030
       5213.50         6.3447       0.044030        60.0521       109.4651        10.9541        12.6091        14.5545        21.7756         3.0785       0.038080        21.7756         7.2917        10.9541       102.5970         2.6145
       5213.60         6.3419       0.044307        60.2816       107.0710        10.2906        11.7495        13.6456        20.3168         3.0584       0.036019        20.3168         7.1982        10.2906       102.8818         2.6224
       5213.70         6.3400       0.045606        60.5197       106.0958         9.4011        10.6003        12.3654        18.2591         3.0836       0.036020        18.2591         7.3397         9.4011       102.9171         2.6246
       5213.80         6.3411       0.047801        60.6774       106.6360         8.4996         9.4760        11.0590        16.1859         3.1698       0.038096        16.1859         8.8578         8.4996       102.6696         2.6201
       5213.90         6.3450       0.050310        60.7960       107.5764         7.6380         8.4384         9.8220        14.3062         3.2731       0.041626        14.3062         7.4643         7.6380       102.2544         2.6107
       5214.00         6.3498       0.052606        60.8626       107.6814         6.9626         7.6863         8.8986        12.9136         3.3847       0.046152        12.9136         6.0091         6.9626       101.6684         2.5975
       5214.10         6.3556       0.054705        60.9493       106.2092         6.5576         7.2964         8.4003        12.1265         3.5337       0.051640        12.1265         7.3062         6.5576       100.8299         2.5813
       5214.20         6.3605       0.056886        61.0678       103.4436         6.4629         7.2747         8.3317        11.9697         3.7365       0.057703        11.9697        12.8636         6.4629       100.1448         2.5636
       5214.30         6.3619       0.059083        61.2404       100.5986         6.6747         7.5740         8.6411        12.3893         3.9572       0.063496        12.3893        14.3525         6.6747       100.1376         2.5469
       5214.40         6.3611       0.060666        61.4183        98.9160         7.2080         8.1377         9.2571        13.2611         4.1132       0.067711        13.2611         8.8731         7.2080       100.9720         2.5347
       5214.50         6.3569       0.060716        61.5591        99.5495         7.8248         8.7404         9.9006        14.0680         4.1471       0.069635        14.0680         5.1632         7.8248       101.9720         2.5292
       5214.60         6.3512       0.059226        61.6070       102.4184         8.0918         9.1477        10.3027        14.4374         4.0809       0.069219        14.4374         3.2993         8.0918       102.3038         2.5312
       5214.70         6.3454       0.056838        61.4973       106.8085         8.0724         9.4792        10.6397        14.7867         3.9702       0.066880        14.7867         2.5377         8.0724       101.7687         2.5391
       5214.80         6.3388       0.054447        61.2844       111.6579         7.9002         9.6324        10.8504        15.0717         3.8617       0.063635        15.0717         3.0174         7.9002       100.5529         2.5497
       5214.90         6.3327       0.052576        60.9730       115.7444         7.6464         9.4842        10.7792        15.0540         3.7683       0.060360        15.0540         4.6399         7.6464        99.1376         2.5597
       5215.00         6.3282       0.051281        60.6756       118.3893         7.3672         9.0451        10.4154        14.5963         3.6684       0.057722        14.5963         7.8306         7.3672        97.8492         2.5674
       5215.10         6.3257       0.050391        60.4431       119.2421         7.1844         8.5930        10.0676        14.0545         3.5529       0.055913        14.0545        10.4554         7.1844        97.1498         2.5724
       5215.20         6.3250       0.049562        60.3542       118.7437         7.2447         8.4331        10.0917        14.0011         3.4655       0.054667        14.0011        10.6111         7.2447        97.2858         2.5758
       5215.30         6.3250       0.048494        60.4056       117.6894         7.4604         8.4990        10.3806        14.3304         3.4422       0.053801        14.3304        11.6169         7.4604        98.1400         2.5782
       5215.40         6.3250       0.047084        60.5393       116.6775         7.6404         8.6031        10.6531        14.6608         3.4586       0.053090        14.6608        13.7708         7.6404        99.3864         2.5803
       5215.50         6.3250       0.045468        60.7033       115.9928         7.7894         8.7465        10.8944        14.9778         3.4883       0.052495        14.9778        14.2663         7.7894       100.6693         2.5821
       5215.60         6.3250       0.043915        60.8176       115.8245         8.0331         9.0321        11.2450        15.4667         3.5271       0.052037        15.4667        13.7949         8.0331       101.8662         2.5832
       5215.70         6.3250       0.042679        60.8426       116.4905         8.4176         9.4793        11.7446        16.1856         3.5590       0.051903        16.1856        13.9162         8.4176       102.9736         2.5830
       5215.80         6.3250       0.041888        60.7160       118.3130         8.8627        10.0112        12.2857        16.9863         3.5755       0.052297        16.9863        12.8242         8.8627       103.7593         2.5807
       5215.90         6.3250       0.041497        60.4044       121.2668         9.1325        10.4124        12.5971        17.4730         3.5933       0.053230        17.4730        10.2089         9.1325       103.7900         2.5761
       5216.00         6.3246       0.041421        59.9637       124.8075         8.9840        10.3786        12.3567        17.1480         3.6379       0.054580        17.1480         8.8637         8.9840       102.7792         2.5687
       5216.10         6.3240       0.041615        59.3942       127.9126         8.4604         9.8491        11.5607        15.9806         3.7116       0.056393        15.9806         9.2266         8.4604       100.9361         2.5591
       5216.20         6.3240       0.041965        58.7381       129.6139         7.9223         9.1946        10.6922        14.7008         3.7747       0.058261        14.7008         9.0128         7.9223        98.9247         2.5490
       5216.30         6.3240       0.042284        58.1029       129.7504         7.6892         8.8117        10.2071        13.9662         3.7891       0.059621        13.9662         7.6322         7.6892        97.3218         2.5404
       5216.40         6.3240       0.042423        57.5715       128.8501         7.6683         8.6198         9.9905        13.5809         3.7790       0.060118        13.5809         7.2824         7.6683        96.3612         2.5354
       5216.50         6.3240       0.042293        57.3080       127.7907         7.5947         8.3489         9.7187        13.0981         3.7615       0.060224        13.0981         7.6665         7.5947        95.9875         2.5336
       5216.60         6.3240       0.041910        57.2612       127.2032         7.3651         7.9568         9.3069        12.4365         3.7342       0.060138        12.4365         7.8263         7.3651        95.8538         2.5341
       5216.70         6.3240       0.041316        57.4572       127.1148         7.1065         7.6239         8.9529        11.8921         3.7120       0.059987        11.8921         7.8758         7.1065        95.7537         2.5361
       5216.80         6.3240       0.040591        57.9017       127.0352         6.9279         7.4503         8.7579        11.5912         3.7029       0.059985        11.5912         7.3416         6.9279        95.6485         2.5386
       5216.90         6.3240       0.039868        58.3351       126.4847         6.8372         7.4079         8.6922        11.4822         3.6998       0.060020        11.4822         7.3465         6.8372        95.6351         2.5406
       5217.00         6.3240       0.039161        58.7105       125.6776         6.9793         7.6237         8.9110        11.7718         3.6949       0.060058        11.7718         7.0944         6.9793        95.8129         2.5413
       5217.10         6.3240       0.038437        58.7667       125.4125         7.3092         8.1014         9.4058        12.4321         3.6880       0.059671        12.4321         7.0671         7.3092        96.1228         2.5408
       5217.20         6.3240       0.037581        58.6429       126.4171         8.0391         9.1127        10.4910        13.8678         3.6867       0.058526        13.8678         7.5678         8.0391        96.2512         2.5406
       5217.30         6.3240       0.036546        58.2850       128.5730         9.4541        10.9707        12.5356        16.5431         3.6905       0.056175        16.5431        10.3108         9.4541        95.9059         2.5422
       5217.40         6.3240       0.035530        57.8550       131.3657        11.4713        13.4943        15.3584        20.1947         3.7097       0.053009        20.1947        14.3811        11.4713        94.9585         2.5467
       5217.50         6.3249       0.035183        57.4952       134.2687        13.4769        15.8274        17.9357        23.4392         3.7685       0.049818        23.4392        16.0378        13.4769        93.6947         2.5542
       5217.60         6.3250       0.036173        57.2942       137.3679        14.7076        17.1291        19.3115        25.0473         3.8838       0.047407        25.0473        17.1495        14.7076        92.6393         2.5632
       5217.70         6.3250       0.039157        57.3353       141.0643        14.8485        17.0355        19.0984        24.5420         4.0497       0.046717        24.5420        18.5412        14.8485        92.1818         2.5707
       5217.80         6.3250       0.044262        57.4779       145.1903        13.8135        15.5663        17.3651        22.1477         4.2427       0.047735        22.1477        17.3541        13.8135        92.4061         2.5737
       5217.90         6.3250       0.049949        57.6877       148.8360        12.1507        13.4437        14.9422        18.9706         4.3905       0.051220        18.9706        13.0314        12.1507        92.9625         2.5693
       5218.00         6.3250       0.054065        57.7747       150.9743        10.3859        11.2483        12.4709        15.7859         4.4270       0.055291        15.7859         9.2404        10.3859        93.5184         2.5611
       5218.10         6.3250       0.054324        57.7143       149.8783         8.8579         9.3863        10.3855        13.1105         4.3504       0.058312        13.1105         6.8149         8.8579        93.6737         2.5532
       5218.20         6.3241       0.051468        57.3815       145.3641         8.2344         8.5422         9.4300        11.8722         4.1683       0.058778        11.8722         6.2871         8.2344        93.2163         2.5496
       5218.30         6.3240       0.047673        56.8820       138.7548         8.6978         8.8428         9.7456        12.2710         4.0023       0.055772        12.2710         6.7251         8.6978        92.2668         2.5545
       5218.40         6.3230       0.044318        56.3455       132.6012        10.5067        10.5336        11.5805        14.6395         3.9286       0.050425        14.6395         8.3243        10.5067        91.3671         2.5650
       5218.50         6.3230       0.041486        55.9298       128.8575        12.5171        12.6258        13.8615        17.6399         3.9577       0.044770        17.6399        11.4935        12.5171        91.1979         2.5773
       5218.60         6.3228       0.039192        55.7512       127.6926        13.5009        14.1262        15.4690        19.8468         4.0873       0.039329        19.8468        13.8800        13.5009        91.9335         2.5917
       5218.70         6.3220       0.037710        55.7772       127.9770        14.4320        16.0206        17.4452        22.6370         4.3085       0.032902        22.6370        11.9503        14.4320        93.0235         2.6116
       5218.80         6.3217       0.037235        56.0333       127.7227        16.7678        19.6017        21.2232        27.7683         4.5989       0.024848        27.7683        12.9616        16.7678        93.5726         2.6390
       5218.90         6.3210       0.037721        56.3424       126.2313        20.6643        24.7360        26.7938        35.1578         4.8119       0.016645        35.1578        19.5328        20.6643        93.1444         2.6681
       5219.00         6.3210       0.038792        56.5994       124.2960        24.3456        29.0628        31.8107        41.8095         4.7916       0.011731        41.8095        24.1229        24.3456        91.9233         2.6865
       5219.10         6.3210       0.039631        56.6984       123.2471        26.0964        30.8211        34.3105        45.2255         4.5542       0.012642        45.2255        22.8224        26.0964        90.6488         2.6836
       5219.20         6.3210       0.039419        56.6588       123.8482        26.8639        31.6071        35.7036        47.2588         4.3058       0.019465        47.2588        17.7085        26.8639        89.9800         2.6576
       5219.30         6.3210       0.037925        56.5010       125.6547        28.0884        33.2186        37.8048        50.1460         4.2212       0.028217        50.1460        12.1268        28.0884        90.0444         2.6223
       5219.40         6.3210       0.035921        56.3174       127.3033        30.0363        35.8470        41.0307        54.4043         4.2851       0.035396        54.4043         8.6248        30.0363        90.2867         2.5919
       5219.50         6.3202       0.034394        56.1504       128.0802        32.1604        38.7883        44.7984        59.3977         4.4020       0.038884        59.3977         7.6849        32.1604        90.0549         2.5751
       5219.60         6.3200       0.034243        55.9975       128.0145        33.5360        40.2208        47.0313        62.4266         4.4596       0.039387        62.4266         9.4209        33.5360        89.0534         2.5708
       5219.70         6.3190       0.035331        55.7833       126.9499        34.3990        40.4458        47.5859        63.1540         4.3492       0.039094        63.1540        14.5886        34.3990        87.8503         2.5721
       5219.80         6.3190       0.036960        55.4793       124.4836        36.0397        41.6854        48.6779        64.2856         4.0819       0.039190        64.2856        29.2383        36.0397        87.0424         2.5720
       5219.90         6.3200       0.037476        54.9742       121.5400        38.2874        44.2428        50.7250        66.5008         3.8078       0.039676        66.5008        42.5393        38.2874        86.9218         2.5674
       5220.00         6.3200       0.035992        54.4630       120.6165        39.2514        46.3901        52.2889        68.3166         3.6856       0.040106        68.3166        44.5441        39.2514        87.3939         2.5606
       5220.10         6.3200       0.033948        54.1066       122.1402        39.7420        47.9805        53.5861        69.9554         3.8009       0.039734        69.9554        44.6861        39.7420        87.9967         2.5576
       5220.20         6.3206       0.031506        53.8802       126.1620        42.1155        51.3509        57.0931        74.6418         4.0802       0.037651        74.6418        41.0916        42.1155        88.7515         2.5622
       5220.30         6.3210       0.029151        53.7279       131.1857        45.8904        55.9238        62.0853        81.3565         4.4057       0.033796        81.3565        37.6963        45.8904        89.4427         2.5751
       5220.40         6.3210       0.027050        53.6400       136.8660        51.1270        61.7020        68.5580        90.0820         4.6549       0.028420        90.0820        35.8850        51.1270        89.9900         2.5954
       5220.50         6.3217       0.025893        53.7007       140.8567        56.1775        67.0544        74.6859        98.3336         4.7951       0.022081        98.3336        34.6848        56.1775        90.0062         2.6192
       5220.60         6.3224       0.025377        53.8108       142.7244        59.6145        70.7405        78.9665       104.0620         4.8082       0.016113       104.0620        35.2213        59.6145        89.7217         2.6411
       5220.70         6.3230       0.025883        54.0069       140.8627        61.4503        72.5407        81.2155       106.9359         4.6514       0.012792       106.9359        37.1098        61.4503        88.9777         2.6547
       5220.80         6.3230       0.027694        54.1580       133.7676        60.7787        70.8967        79.7579       104.6896         4.3544       0.013145       104.6896        36.5474        60.7787        88.5279         2.6555
       5220.90         6.3230       0.029846        54.1244       125.3677        59.9517        68.1264        77.4277       101.0114         4.0143       0.016526       101.0114        36.2884        59.9517        89.2167         2.6440
       5221.00         6.3222       0.031243        53.9360       119.4319        60.8705        67.5899        77.9494       100.7873         3.7527       0.021342       100.7873        39.5152        60.8705        90.7412         2.6256
       5221.10         6.3220       0.031230        53.6292       117.2775        62.0544        70.0865        81.6281       104.3759         3.6278       0.025185       104.3759        31.4967        62.0544        91.9070         2.6091
       5221.20         6.3229       0.029742        53.3354       118.3854        62.1867        75.7369        88.3406       111.6440         3.6118       0.027089       111.6440        19.9235        62.1867        91.8499         2.5985
