DEPTH            CAL           CNCF         DT24QI             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           RMLL            RTM           ZDEN 
       5558.20         6.4321       0.008617        62.2153       224.7258      1060.7030      1148.2350      1114.8145      1018.9392         3.6038        35.4798      1072.0242         2.5595
       5558.30         6.4342       0.010205        61.8628       221.9719       988.4891      1081.3411      1028.5159       940.7612         3.4091        41.5327       998.0854         2.5853
       5558.40         6.4363       0.009485        61.2692       216.8268       947.6365      1055.8710       980.5187       898.6696         3.2770        48.7161       960.4893         2.5963
       5558.50         6.4364       0.006189        60.6065       209.7610       939.8041      1054.6600       967.1326       887.8835         3.2832        50.0082       952.7079         2.5982
       5558.60         6.4333       0.002320        60.2232       203.6028       945.4290      1056.7659       966.3514       888.1225         3.3911        58.5877       954.5749         2.5967
       5558.70         6.4282      -0.000448        60.2544       200.2800       956.0931      1061.8354       970.5990       891.8868         3.5019        63.7420       960.5018         2.5943
       5558.80         6.4239      -0.001605        60.5759       200.1738       996.2954      1098.3109      1002.4641       921.4336         3.5540        66.0932       994.7676         2.5921
       5558.90         6.4233      -0.001816        61.2624       201.5954      1125.9437      1227.6642      1127.5133      1037.8007         3.4801        65.8622      1118.3558         2.5897
       5559.00         6.4262      -0.001970        61.8729       202.7024      1435.9492      1536.5233      1463.7393      1353.6130         3.3286        60.4879      1432.5706         2.5868
       5559.10         6.4309      -0.002351        62.4077       203.0071      1953.4427      1934.9662      2060.8584      1934.3202         3.1520        43.7572      1956.1837         2.5822
       5559.20         6.4338      -0.002937        62.5787       203.0269      2423.8623      2014.8596      2676.1152      2604.7385         3.0011        18.3268      2434.0413         2.5755
       5559.30         6.4332      -0.003571        62.5384       202.9654      3087.4592      2072.2666      3491.7854      3561.7332         2.8960         5.3695      3105.6519         2.5689
       5559.40         6.4295      -0.003992        62.3099       202.6055      3778.7839      2151.0188      4292.5957      4553.4438         2.8418         2.4312      3804.4863         2.5620
       5559.50         6.4247      -0.003642        61.4298       202.0278      4105.0313      2195.6597      4663.6147      5012.5088         2.8291         1.9738      4134.8306         2.5507
       5559.60         6.4216      -0.002425        60.2566       201.7510      4224.6011      2207.5972      4795.4155      5179.2671         2.8232         1.8665      4256.1890         2.5341
       5559.70         6.4209      -0.000579        58.7620       202.8275      4317.6821      2237.8022      4902.5122      5298.5103         2.8290         1.7512      4352.3003         2.5163
       5559.80         6.4219       0.001258        57.1448       207.0177      5086.7490      2472.2878      5669.4199      6161.5073         2.9033         1.4974      5170.1572         2.5036
       5559.90         6.4238       0.002478        55.7409       214.2943      8854.6055      3296.7158      8881.2441      9903.6406         3.0646         1.1900      9254.0762         2.4991
       5560.00         6.4257       0.003028        54.6249       224.2218     25294.0977      5610.8105     20058.7988     23737.1484         3.2975         1.1940     29512.5898         2.5100
       5560.10         6.4269       0.003310        54.3460       236.2343     60550.5586      9092.9902     45338.6641     55093.0547         3.5653         1.3284    113140.9922         2.5387
       5560.20         6.4268       0.003804        54.4099       248.4041     45205.9141     15021.1133     73260.9063     73336.8438         3.8099         1.3953    200784.3750         2.5738
       5560.30         6.4259       0.004539        54.8877       259.0500     12479.7871     22554.7988     87644.5938     68742.9375         3.9833         1.4240    190973.6563         2.6026
       5560.40         6.4259       0.005271        55.3976       266.7881     13508.7422     40243.1719     91344.1875     73608.8750         4.0486         1.4318    119462.7969         2.6165
       5560.50         6.4287       0.005709        55.7638       270.4249     29052.1758     63411.5664     91470.1250     88051.0781         4.0004         1.4810     91381.1250         2.6150
       5560.60         6.4335       0.005780        55.8356       269.8356     42581.6055     75680.4297     91443.3672     97936.7734         3.8698         1.6940     84326.9766         2.6068
       5560.70         6.4381       0.005630        55.4183       265.4434     49344.0898     79602.8203     91444.7109    102540.5703         3.6923         2.3415     84064.6953         2.5989
       5560.80         6.4407       0.005575        54.7137       258.8692     48050.9023     77291.6406     91447.5078    105101.8203         3.5206         4.0950     87463.7109         2.5912
       5560.90         6.4409       0.005844        53.5788       252.7280     37737.6055     69484.9453     91142.3047    109993.6875         3.3780         6.7944     96222.2578         2.5771
       5561.00         6.4379       0.006613        52.1804       249.1339     14721.1279     53770.8555     89908.6797    112282.7422         3.2585         8.6102    114331.0313         2.5583
       5561.10         6.4306       0.008097        50.7828       249.4999      7728.1538     44745.5313     86728.1563    107694.5156         3.1635         9.2977    120426.0078         2.5441
       5561.20         6.4214       0.010008        49.6463       251.8151     11568.3730     45339.4727     82633.7344     93322.0469         3.1112         9.6088     90772.5156         2.5359
       5561.30         6.4137       0.012005        49.3160       254.3987     11527.1787     43100.5664     80007.3203     77214.1719         3.1205         9.8118     73113.7031         2.5228
       5561.40         6.4113       0.013660        49.5769       256.6618      7716.2764     34454.8477     67087.4766     57733.8594         3.1994        10.1779     56753.5938         2.4986
       5561.50         6.4130       0.014785        50.9802       259.8345      3213.6636     29575.1680     48485.6367     39533.9922         3.3217        11.3703     41892.7656         2.4739
       5561.60         6.4146       0.015261        52.9238       264.1711      2391.5208     28721.2461     35154.0000     30310.9063         3.4721        11.6039     32469.6445         2.4568
       5561.70         6.4123       0.014814        55.0856       267.2586      3507.3745     30034.3594     27852.8418     26789.5352         3.6553        11.7704     27990.2949         2.4477
       5561.80         6.4066       0.013333        56.9490       265.2935      4820.2681     31597.0039     25066.8672     25629.3223         3.8680        11.7168     27050.9922         2.4420
       5561.90         6.4011       0.011092        58.0376       257.1786      6275.2856     32556.2168     25634.7422     26435.7930         4.0814        11.7144     28114.4590         2.4401
       5562.00         6.3982       0.008679        58.5260       245.2070      5184.7798     37996.6602     29655.0469     28299.9473         4.2416        11.5686     34803.1914         2.4524
       5562.10         6.3975       0.007083        57.8326       234.6103      2333.3608     41764.2539     35843.0938     30101.7734         4.2931        11.5886     43845.8281         2.4878
       5562.20         6.3970       0.006993        56.7723       228.3228      1418.4762     40713.8320     36126.2109     29272.9258         4.2294        12.1902     45069.4570         2.5337
       5562.30         6.3962       0.008679        55.4381       225.8336      3409.6238     40885.6602     27610.0039     24807.2129         4.0676        17.1889     40354.1797         2.5687
       5562.40         6.3965       0.011796        54.1200       225.0253     10198.4102     25122.4629     16922.0020     17846.2305         3.8662        24.1228     24403.0781         2.5809
       5562.50         6.3981       0.014950        52.9324       225.1165     25498.3594     11869.8975      8950.4258     10644.3438         3.7183        19.0827     13437.1055         2.5850
       5562.60         6.3996       0.016814        51.8634       227.9853     33344.3438      5821.9155      4748.2695      5964.1387         3.6940        15.4916      7797.9751         2.5996
       5562.70         6.3945       0.016445        50.9866       235.8369     24426.9824      3898.0498      3262.5601      4136.5225         3.8344        14.0086      5371.2324         2.6286
       5562.80         6.3789       0.015114        50.1759       242.9023     13710.4551      3493.7351      3003.0085      3871.1375         4.0539        13.4037      4623.0757         2.6558
       5562.90         6.3535       0.013952        49.4383       241.0047      5034.4326      4714.1206      4031.0466      5387.3809         4.2810        11.7595      5474.5498         2.6703
       5563.00         6.3242       0.013465        49.0078       223.1177      2595.0654      9024.5879      7021.7422      9955.2227         4.4366         8.4156      9625.2041         2.6683
       5563.10         6.2998       0.013369        48.8097       196.3958      1989.2291     15009.7148      8154.8325     11082.4307         4.4730         5.0550     12914.0576         2.6550
       5563.20         6.2841       0.013346        48.9013       172.5943      1527.8506     11170.6758      5395.5679      6824.3838         4.3846         4.7224      8411.4521         2.6330
       5563.30         6.2770       0.013298        49.3494       162.2685      1543.8127      5200.2959      3260.3350      4110.4292         4.2193         5.6570      4187.9932         2.6011
       5563.40         6.2736       0.013317        49.9433       164.5292      1906.8535      3658.2844      2666.1555      3381.6665         4.0779         6.1034      3103.4719         2.5607
       5563.50         6.2717       0.013292        50.7132       170.8947      2350.2590      3330.5859      2608.9001      3342.3813         4.0052         6.2964      2939.0356         2.5186
       5563.60         6.2716       0.012850        51.7238       175.2362      2579.1975      3344.3467      2648.0120      3408.0320         3.9871         6.4056      2981.6077         2.4860
       5563.70         6.2734       0.011656        52.8317       176.7819      2669.9114      3374.1877      2690.7627      3473.4390         3.9719         7.0441      3029.9780         2.4723
       5563.80         6.2758       0.009840        54.0536       178.8166      2889.4639      3422.2449      2751.2722      3572.1213         3.9501         9.1564      3140.2212         2.4760
       5563.90         6.2783       0.007815        55.1729       184.3089      3419.7607      3588.9536      2906.0920      3829.3994         3.9269        14.3286      3426.9661         2.4931
       5564.00         6.2796       0.006168        56.1085       193.4407      4708.9414      3844.5024      3174.3721      4312.6274         3.9013        20.6389      4041.3193         2.5123
       5564.10         6.2775       0.005179        56.6421       202.3262      5582.3501      4620.7124      4016.7393      5715.5093         3.8678        24.2174      5111.1372         2.5269
       5564.20         6.2702       0.004868        56.5431       207.4109      6375.8628      7213.8037      6790.6162      9994.7041         3.8195        25.4008      8003.2422         2.5354
       5564.30         6.2575       0.005097        56.0908       206.2163      7210.2871     11910.8438     13389.9111     19645.8223         3.7519        24.9988     14658.7002         2.5459
       5564.40         6.2447       0.005405        55.1411       201.5476      9620.3809     17790.3457     23510.0039     33486.8359         3.6776        23.2228     24126.0117         2.5633
       5564.50         6.2371       0.005423        54.0741       196.3909     13764.4092     22719.2949     31864.3848     43920.5430         3.6105        18.1810     31441.8145         2.5832
       5564.60         6.2370       0.004998        53.0007       192.9989     15774.4717     24573.3418     34797.2656     47943.6172         3.5588        12.2976     34152.2578         2.5940
       5564.70         6.2401       0.005110        52.1041       191.5392     16346.3096     25245.2383     35389.5703     49317.8984         3.5174         7.9141     34970.8164         2.5927
       5564.80         6.2414       0.006977        51.4613       192.0952     16122.3594     25955.0723     35436.1953     49460.9648         3.4887         4.7496     35111.5820         2.5873
       5564.90         6.2386       0.011002        50.9983       194.9062     15777.1816     25851.2070     35322.8984     48749.0273         3.5079         3.8836     34794.6406         2.5858
       5565.00         6.2337       0.015663        50.8513       199.0343     15294.7695     26160.9805     35610.2344     48469.3477         3.6275         3.6276     35698.8945         2.5876
       5565.10         6.2298       0.019028        50.8938       202.8373     13679.0996     26564.5098     34333.2500     45890.4531         3.8460         3.5993     36424.2539         2.5894
       5565.20         6.2278       0.020141        51.0793       204.8105      7223.8232     23501.7461     25215.0977     31055.8320         4.1139         3.5938     30511.4688         2.5894
       5565.30         6.2265       0.020066        51.5116       204.9521      2068.2295     10655.6025      9602.1006     11172.4531         4.3236         3.6710     12598.5684         2.5856
       5565.40         6.2246       0.020572        51.9960       206.3306       638.5490      1764.4360      1539.7515      1895.1655         4.3924         4.0287      1879.8794         2.5835
       5565.50         6.2223       0.021927        52.5093       213.0533       288.2736       408.3807       347.2574       452.2923         4.2994         5.6094       401.8277         2.5827
       5565.60         6.2204       0.022795        52.7924       225.0889       316.5331       363.5059       308.4241       416.1436         4.1073         9.2716       352.5964         2.5819
       5565.70         6.2192       0.022721        52.8034       235.5411       359.0919       397.1901       334.9318       457.0519         3.9388        10.8528       384.9106         2.5813
       5565.80         6.2185       0.022325        52.5621       238.6973       386.7862       427.4505       359.0117       491.4895         3.8600        11.3628       413.6315         2.5808
       5565.90         6.2179       0.022440        51.8848       231.5573       391.3072       431.9782       362.7985       496.6257         3.8658        11.1940       418.0309         2.5798
       5566.00         6.2172       0.023220        51.3075       220.0705       392.3093       429.3027       361.7748       496.1463         3.8784        11.1829       417.1807         2.5776
       5566.10         6.2169       0.024518        50.8449       208.8183       383.2459       412.4332       349.1373       480.5572         3.8785        11.1581       403.7245         2.5743
       5566.20         6.2181       0.026086        51.4248       199.0680       331.6420       350.5356       296.5878       412.7294         3.8283        11.0892       346.0917         2.5704
       5566.30         6.2212       0.027786        52.6664       188.0510       233.7237       245.1307       205.9207       291.7454         3.7186        10.9158       243.8258         2.5664
       5566.40         6.2254       0.029722        54.7294       174.7425       151.4855       162.9774       135.4695       198.5626         3.6013        11.0679       163.2032         2.5627
       5566.50         6.2286       0.031791        57.4411       161.2553       147.3195       165.8807       138.7527       215.4536         3.5394        12.2556       169.7454         2.5601
       5566.60         6.2290       0.033287        59.9478       150.0455       211.5905       247.5758       212.2635       351.0413         3.5262        13.0772       262.8159         2.5602
       5566.70         6.2272       0.033573        61.9944       142.1289       280.6210       338.6828       295.1235       507.5325         3.5614        13.4044       368.2898         2.5635
       5566.80         6.2252       0.032514        62.4184       138.9644       310.2347       381.7475       334.7501       585.4967         3.6507        13.4498       419.2953         2.5692
       5566.90         6.2246       0.030842        61.9545       142.8860       316.2027       391.9190       343.7454       603.6922         3.7707        13.3754       431.0979         2.5752
       5567.00         6.2248       0.029457        60.2485       155.4660       315.7443       392.0774       343.8750       604.4491         3.8932        13.2880       431.4203         2.5800
       5567.10         6.2247       0.028772        57.9161       177.2647       314.6430       390.4275       342.7045       601.9629         3.9960        13.2006       429.7200         2.5827
       5567.20         6.2247       0.028692        55.5239       204.5975       306.5313       381.0247       335.8984       590.3795         4.0480        13.8236       420.8740         2.5819
       5567.30         6.2270       0.028507        53.3711       229.4971       289.0727       360.0635       320.9296       565.7028         4.0515        13.9021       401.7045         2.5778
       5567.40         6.2322       0.027637        51.8247       246.9313       269.8455       332.3816       305.0168       541.3356         4.0402        13.2847       381.1663         2.5719
       5567.50         6.2381       0.025599        50.6306       254.1184       324.2824       351.5527       344.8003       616.7023         4.0496        13.0609       439.1965         2.5676
       5567.60         6.2420       0.022710        49.9551       256.0028       604.9883       454.2810       487.9492       879.3830         4.0686        12.9487       688.6131         2.5664
       5567.70         6.2428       0.019515        49.5688       255.6644      1908.0665       689.2017       802.6609      1466.3088         4.0808        13.0510      1505.5883         2.5684
       5567.80         6.2413       0.016803        49.3635       253.6584      7873.5542      1029.6141      1255.5096      2347.9326         4.0801        13.7987      3811.2031         2.5732
       5567.90         6.2392       0.015065        49.4312       249.2746     14933.4053      1248.1847      1538.5975      2921.8184         4.0783        16.4117      5934.0728         2.5804
       5568.00         6.2376       0.014320        49.7107       243.2411     18184.8477      1330.9802      1641.2128      3138.0498         4.0902        22.9375      6901.2891         2.5895
       5568.10         6.2368       0.014265        50.1170       238.8662     18159.8418      1341.5228      1653.2682      3165.9180         4.1149        35.4292      7031.5942         2.5993
       5568.20         6.2375       0.014303        50.6353       240.3229     16727.5117      1332.4407      1641.8002      3143.2776         4.1174        43.4317      6831.5151         2.6072
       5568.30         6.2399       0.013992        51.0788       249.1135     12983.0869      1304.0023      1597.7784      3054.2524         4.0633        45.3108      6058.9683         2.6109
       5568.40         6.2430       0.013055        51.4524       264.9707      7161.6704      1237.9019      1481.8611      2830.4993         3.9485        41.5288      4253.3047         2.6085
       5568.50         6.2457       0.011413        51.5941       284.9912      3234.8706      1150.7828      1322.0354      2579.3506         3.8216        31.7210      2533.9275         2.6001
       5568.60         6.2474       0.009389        51.5951       304.7393      2203.4524      1165.3215      1268.3881      2683.7214         3.7278        21.2386      1991.4200         2.5887
       5568.70         6.2487       0.007536        51.4814       320.5905      2765.3296      1316.7892      1358.3749      3356.0437         3.6771        16.0296      2163.1172         2.5774
       5568.80         6.2497       0.006733        51.2214       329.9438      4480.9902      1618.6738      1590.9904      4508.0308         3.6547        14.5610      2674.9407         2.5696
       5568.90         6.2499       0.007406        50.8931       334.1806      4434.4780      1998.1298      1886.1033      5632.4136         3.6400        14.1912      3244.7756         2.5662
       5569.00         6.2492       0.009787        50.4975       333.5771      2923.9634      2289.6953      2107.0793      6285.2588         3.6264        14.1472      3644.4434         2.5669
       5569.10         6.2480       0.013997        50.0275       324.9046      2252.4744      2426.9553      2200.9692      6482.3413         3.6231        14.0380      3807.3169         2.5707
       5569.20         6.2474       0.019359        49.8726       308.1848      1833.8457      2518.0027      2267.7161      6569.5527         3.6653        13.6237      3922.7446         2.5747
       5569.30         6.2476       0.025202        50.0801       286.3451      1439.0336      2594.5471      2332.9885      6587.0361         3.7900        12.5808      4035.4890         2.5762
       5569.40         6.2487       0.030457        52.1508       265.7209      1026.7456      2395.9180      2186.8386      5967.2007         3.9896        11.2546      3783.8057         2.5722
       5569.50         6.2501       0.034146        55.3733       250.8709       653.1026      1670.1346      1559.6696      4178.1479         4.1871        10.5213      2702.1147         2.5636
       5569.60         6.2512       0.036029        60.0341       240.9804       434.3184       815.1031       789.9691      2131.2356         4.3147        10.1164      1370.3168         2.5537
       5569.70         6.2521       0.036644        65.7960       232.6893       347.2502       385.0750       388.7968      1038.1938         4.3426        10.0215       670.3453         2.5459
       5569.80         6.2523       0.037151        71.1032       223.8447       262.1784       236.5005       245.4261       631.7900         4.3308        10.0002       410.3318         2.5425
       5569.90         6.2508       0.038230        75.4270       215.3231       189.2379       187.4533       196.0020       482.1428         4.3247        10.1062       312.9127         2.5430
       5570.00         6.2461       0.040163        76.3204       207.5663       149.1891       182.5439       189.1081       447.3327         4.3360        10.8822       290.1627         2.5466
       5570.10         6.2390       0.042975        75.2983       198.8454       145.0377       202.5968       209.6391       476.5441         4.3456        13.2356       309.8633         2.5516
       5570.20         6.2331       0.046432        71.5629       188.8727       163.2891       235.1922       249.6083       536.5789         4.3482        17.8971       350.9656         2.5554
       5570.30         6.2314       0.050202        66.7029       180.3403       184.8083       249.2697       277.9982       548.4592         4.3635        18.9518       363.7514         2.5563
       5570.40         6.2348       0.053713        61.9936       179.2285       169.0652       207.1434       242.3022       425.9558         4.4325        17.9931       290.7603         2.5537
       5570.50         6.2396       0.056436        58.4174       188.3466       100.1916       119.9387       145.7994       224.7540         4.5486        17.6260       160.0185         2.5498
       5570.60         6.2430       0.058015        57.0029       207.8177        45.1258        55.4789        70.0714        94.6640         4.6691        17.4512        70.8263         2.5457
       5570.70         6.2434       0.058205        56.7825       234.8509        29.5814        36.9531        47.5764        60.5120         4.7207        17.4663        46.4239         2.5414
       5570.80         6.2425       0.057451        58.1910       261.9819        24.5562        30.8525        40.0759        49.2898         4.6739        17.6180        38.3966         2.5380
       5570.90         6.2412       0.056177        59.7714       284.4349        23.1210        29.0920        37.9876        45.3829         4.5287        18.3996        35.8563         2.5371
       5571.00         6.2396       0.055225        61.2392       298.9186        24.8807        31.1330        40.9857        47.1085         4.3356        19.7289        37.9153         2.5397
       5571.10         6.2382       0.055693        61.8643       307.4081        32.9821        40.7313        54.3035        59.6640         4.1660        21.6182        49.0212         2.5441
       5571.20         6.2377       0.057963        61.8187       312.3578        54.3095        66.3938        89.3062        94.6549         4.0486        22.7096        78.9822         2.5566
       5571.30         6.2391       0.061731        61.3782       313.2358        77.5195        96.2180       127.6582       131.7884         3.9958        23.0910       111.7254         2.5703
       5571.40         6.2417       0.066447        60.6546       306.2029        64.4055        85.2270       107.4879       107.3605         4.0126        23.1261        93.8907         2.5803
       5571.50         6.2432       0.071902        60.1470       288.2780        45.9371        67.7071        79.6592        76.7041         4.1187        22.9560        69.7459         2.5868
       5571.60         6.2420       0.077702        59.8284       260.9256        40.0021        62.4103        69.5168        65.1666         4.3316        21.8717        61.1886         2.5898
       5571.70         6.2391       0.082446        60.0521       232.7766        42.1497        63.6474        70.7060        65.2737         4.6392        18.5798        62.1031         2.5855
       5571.80         6.2371       0.084448        60.4404       211.8140        46.1209        64.3376        74.9593        68.2780         5.0010        13.4408        64.9201         2.5646
       5571.90         6.2372       0.082980        60.9550       200.1465        49.8528        64.0515        80.4613        72.4180         5.3686         9.5825        68.2734         2.5354
       5572.00         6.2387       0.080034        61.3832       194.4605        52.1052        63.7342        86.9801        77.5441         5.6440         8.3038        72.1816         2.5118
       5572.10         6.2391       0.079074        61.8082       189.0392        52.8511        63.9964        93.3869        82.7883         5.7572         7.9894        76.1221         2.5003
       5572.20         6.2371       0.081107        62.2300       182.8242        51.9692        63.8926        97.0271        85.9926         5.6913         8.1988        78.2985         2.5017
       5572.30         6.2334       0.083130        62.9066       177.6357        50.2347        62.0524        95.8808        84.8457         5.4673         9.0363        77.0561         2.5077
       5572.40         6.2301       0.078802        63.6503       174.3313        47.1126        58.6206        90.6998        80.2274         5.1615        10.3275        72.9025         2.5169
       5572.50         6.2281       0.065447        64.4680       172.5741        45.7852        55.4509        83.9176        74.3532         4.8095        10.8585        67.9794         2.5309
       5572.60         6.2279       0.047460        64.9063       172.8351        52.5933        61.1577        88.6607        79.0033         4.4680        10.6139        72.9248         2.5504
       5572.70         6.2290       0.032326        64.9218       176.1163        80.2182        95.7943       130.5469       118.1563         4.2010        10.2432       109.1707         2.5701
       5572.80         6.2307       0.022514        64.3781       182.6208       139.1843       188.2982       246.4830       227.6247         4.0187         9.6794       207.0680         2.5846
       5572.90         6.2324       0.018139        62.9883       191.0067       215.6849       324.8325       427.4921       400.2874         3.8751         8.9031       357.3228         2.5907
       5573.00         6.2338       0.017305        61.3945       198.5481       278.5035       441.4203       594.1558       561.5801         3.7056         9.6845       494.1523         2.5902
       5573.10         6.2341       0.017813        59.6262       203.7346       326.9929       503.0240       686.7422       652.5662         3.5095        13.8384       570.3358         2.5869
       5573.20         6.2328       0.017984        58.2372       206.6490       352.8827       521.9109       716.6147       681.1690         3.3451        18.8171       594.4332         2.5829
       5573.30         6.2303       0.016602        57.1113       208.6031       361.1872       524.0169       721.4663       685.9423         3.2783        21.4486       598.2414         2.5794
       5573.40         6.2269       0.013671        56.3956       210.8671       363.2114       513.7333       710.7708       675.8719         3.2868        22.1738       589.2873         2.5776
       5573.50         6.2233       0.009872        55.8956       213.8124       347.3413       474.8780       666.5478       634.2712         3.3376        22.1023       552.4875         2.5754
       5573.60         6.2205       0.006421        55.4106       216.8856       311.4747       394.9559       574.7699       547.2409         3.4485        22.1728       476.4775         2.5718
       5573.70         6.2192       0.004096        54.8177       218.8147       296.4445       338.4095       520.5485       498.3037         3.5633        24.3987       433.6278         2.5695
       5573.80         6.2193       0.003287        54.0131       218.2809       363.5152       454.7481       718.2381       697.6373         3.6363        30.5849       602.6435         2.5686
       5573.90         6.2206       0.004351        53.1378       214.8277       454.6343       853.4493      1247.4420      1250.4263         3.6577        40.8139      1060.6467         2.5681
       5574.00         6.2212       0.006614        52.2649       211.8581       523.1146      1249.4808      1657.1931      1701.7321         3.6732        47.0980      1435.3849         2.5672
       5574.10         6.2203       0.009358        51.6365       213.0451       543.3237      1481.0647      1843.4612      1915.7529         3.7183        49.3617      1618.5173         2.5660
       5574.20         6.2187       0.011652        51.1987       220.4991       551.7376      1540.6725      1872.9784      1954.6293         3.8148        49.3504      1653.7377         2.5651
       5574.30         6.2188       0.013019        51.1637       230.4081       547.2382      1549.0344      1877.4880      1961.5109         3.9174        48.7834      1659.7744         2.5642
       5574.40         6.2210       0.013737        51.3819       237.5089       548.5660      1549.2415      1879.7977      1965.9846         3.9824        47.7975      1661.9264         2.5630
       5574.50         6.2250       0.014353        51.7421       237.9322       570.7292      1561.4507      1890.7054      1979.6699         3.9251        46.1521      1672.6160         2.5614
       5574.60         6.2291       0.014719        52.1487       232.6585       651.9211      1600.0072      1924.5109      2018.6230         3.7605        42.1025      1708.7419         2.5606
       5574.70         6.2315       0.013938        52.3713       224.8999       900.8726      1685.2837      2009.5625      2112.6184         3.5915        39.5751      1796.8265         2.5616
       5574.80         6.2311       0.011478        52.4394       216.5942      1396.0687      1817.9491      2155.3599      2269.3867         3.5304        38.5000      1972.4291         2.5651
       5574.90         6.2286       0.007974        52.1200       208.5758      2268.6196      2101.4878      2511.0452      2642.3105         3.5926        38.2558      2441.9463         2.5709
       5575.00         6.2260       0.004691        51.6700       201.5974      4742.0342      2817.2471      3494.0076      3721.4917         3.6425        38.1695      3862.0728         2.5777
       5575.10         6.2245       0.002283        51.1190       196.6750      9967.7969      3254.5500      4310.4775      4736.2197         3.6408        38.1081      5931.4819         2.5843
       5575.20         6.2244       0.000827        50.6632       194.0824      9490.6514      3093.2502      4273.6436      4829.1382         3.6258        38.0021      6059.1787         2.5884
       5575.30         6.2249      -0.000251        50.3618       192.0044      8115.5444      2958.2690      4146.6304      4730.0796         3.6165        36.9304      5685.6807         2.5894
       5575.40         6.2258      -0.001224        50.2100       188.9669      7258.2437      2886.2363      4068.8203      4643.7065         3.6058        33.4256      5320.6362         2.5872
       5575.50         6.2275      -0.001857        50.2854       185.3930      6586.8403      2880.6138      4053.5657      4610.2686         3.5939        24.8195      4949.9663         2.5835
       5575.60         6.2301      -0.001918        50.3716       183.8515      5843.3838      2876.6008      4008.9458      4537.8716         3.5787        17.7121      4575.7666         2.5809
       5575.70         6.2330      -0.001483        50.4664       185.9306      5134.6265      2819.3870      3897.7637      4397.4888         3.5584        14.7748      4258.3232         2.5810
       5575.80         6.2354      -0.000915        50.4371       191.3238      4793.8379      2584.6072      3773.5422      4257.0601         3.5424        13.8298      4146.6104         2.5838
       5575.90         6.2372      -0.000686        50.3496       196.9965      5959.4600      2252.4038      3825.9373      4407.8179         3.5316        13.7134      4841.5674         2.5861
       5576.00         6.2389      -0.000962        50.1911       200.6716      5642.7778      2064.6035      4025.3870      4737.1987         3.4950        16.1955      4916.5386         2.5832
       5576.10         6.2399      -0.001568        50.0187       201.3527      3361.8867      1860.4558      3451.5061      4027.3240         3.4001        24.2346      3550.9409         2.5736
       5576.20         6.2387      -0.001983        49.8677       199.6154      2116.3630      1632.2229      2390.6306      2685.8989         3.2737        38.4201      2303.6428         2.5617
       5576.30         6.2358      -0.001886        49.7575       196.1513      1598.9039      1523.0945      1862.8514      2035.7772         3.1583        52.8802      1758.2324         2.5493
       5576.40         6.2331      -0.001081        49.7421       190.5503      1458.0215      1445.4401      1591.3160      1715.6882         3.0746        59.1956      1534.3013         2.5354
       5576.50         6.2329       0.000638        49.7944       183.1041      1330.1763      1312.1479      1347.9229      1442.9807         3.0107        60.6844      1358.3682         2.5180
       5576.60         6.2347       0.003151        49.9540       176.0489      1241.7789      1165.3617      1252.6461      1363.5571         2.9321        60.0458      1338.8114         2.4988
       5576.70         6.2371       0.006096        50.2214       171.7674      1799.8341      1277.2866      1821.5027      2039.2615         2.8230        57.0114      2202.0864         2.4844
       5576.80         6.2382       0.008643        50.5333       171.7919      4104.2788      2447.1235      5984.0420      6523.2363         2.7080        48.5743      8898.9268         2.4829
       5576.90         6.2372       0.010165        50.8890       173.7480      5998.0771      5024.5884     17091.4004     13170.9014         2.6374        33.6585     29883.6660         2.4982
       5577.00         6.2347       0.010575        51.3099       174.7624      4669.8525      6877.9644     29833.2031     16300.7705         2.6460        19.2793     89425.6094         2.5272
       5577.10         6.2315       0.010364        51.8001       171.9200       690.7158     10848.0742     38868.6055     21003.2324         2.7711         8.8195    165205.2188         2.5651
       5577.20         6.2283       0.010254        52.4571       165.8507       163.7351     16762.5723     64338.6055     22695.5430         2.9821         5.6042    242446.9375         2.6065
       5577.30         6.2262       0.010290        53.2695       158.3259       108.9193     17962.2617     81507.3516     26924.2891         3.2270         4.7816    291017.8125         2.6492
       5577.40         6.2259       0.010173        54.1444       151.1801       111.5101     18456.7402     90309.6250     29637.0918         3.4155         4.6934    308855.8750         2.6883
       5577.50         6.2269       0.010157        54.9937       145.5052       119.9355     18832.5566     90733.0859     31464.6250         3.4937         4.8629    310410.6250         2.7187
       5577.60         6.2279       0.011379        55.5240       141.6070       133.1722     19910.8184     85520.5156     32167.1211         3.4952         5.4916    278210.9688         2.7360
       5577.70         6.2277       0.015575        55.7840       139.7251       153.3877     18039.1992     64067.2813     27400.1387         3.4880         8.0360    179323.1875         2.7334
       5577.80         6.2256       0.023557        55.3578       139.4852       183.0954     10186.2168     28865.1191     14634.0078         3.4899        13.1145     56734.5469         2.7090
       5577.90         6.2226       0.034218        54.5629       139.9838       326.2478      4081.2112      7082.5898      5091.5884         3.5365        19.5041      8876.7422         2.6690
       5578.00         6.2203       0.044888        53.5138       140.3938       634.9957      1907.0051      2008.3981      1966.3457         3.6526        25.0535      2142.1313         2.6251
       5578.10         6.2203       0.051666        52.3615       140.1294      1061.1031      1412.4003      1242.1340      1356.3328         3.8183        26.7822      1406.6366         2.5956
       5578.20         6.2219       0.054121        51.4663       139.7664      1523.4399      1330.6201      1094.7587      1245.2695         3.9876        28.0471      1357.0280         2.5901
